weapon,fire_count,hit,damage_0_rate,distance_mean,distance_min,distance_max,HeadShot,NeckShot,TorsoShot,PelvisShot,ArmShot,LegShot,NonSpecific,player_name
Mk12,85,0.012,0.9565217391304348,199.3717391304348,74.37,253.2,2.0,0.0,10.0,6.0,1.0,4.0,0.0,FaCaiXiaoMa-
Kar98k,2,0.5,0.0,173.13,173.13,173.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Su-wonng
MP5K,26,0.269,0.0,7.894285714285714,7.87,7.95,0.0,0.0,7.0,0.0,0.0,0.0,0.0,Su-wonng
ACE32,30,0.067,0.9047619047619048,1.4285714285714286,0.81,1.87,2.0,0.0,14.0,1.0,2.0,2.0,0.0,4_-_EVER
M249,49,0.082,0.6,7.714,3.1,17.44,0.0,0.0,6.0,3.0,0.0,1.0,0.0,4_-_EVER
ACE32,28,0.143,0.5,2.015,0.68,2.91,3.0,0.0,3.0,0.0,0.0,2.0,0.0,iThina
Kar98k,6,0.167,0.0,200.69,200.69,200.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,VihodiBrat
SKS,8,0.25,0.0,81.85,69.65,94.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,RegiS258
MP5K,26,0.192,0.0,6.998,6.69,7.16,0.0,0.0,4.0,0.0,1.0,0.0,0.0,Kobevko
Frag Grenade,4,0.25,0.5,42.885,42.58,43.19,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Pxtriiks2
M416,62,0.226,0.125,33.899375,14.43,46.52,3.0,0.0,11.0,1.0,1.0,0.0,0.0,Pxtriiks2
Mk12,37,0.108,0.0,156.265,145.48,172.92,1.0,0.0,3.0,0.0,0.0,0.0,0.0,Pxtriiks2
AUG,37,0.027,0.6666666666666666,34.97,34.16,35.46,0.0,0.0,0.0,1.0,0.0,2.0,0.0,p4trk-_-
Beryl M762,12,0.083,0.8571428571428571,2.9257142857142857,2.19,3.82,0.0,0.0,5.0,0.0,1.0,1.0,0.0,JPETATETEIO17
ACE32,42,0.071,0.0,73.68333333333334,72.79,74.13,1.0,0.0,1.0,1.0,0.0,0.0,0.0,FERMERSANYA
Kar98k,13,0.154,0.0,301.845,290.39,313.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FERMERSANYA
AKM,43,0.116,0.6666666666666666,8.148,6.2,9.13,0.0,0.0,9.0,3.0,1.0,2.0,0.0,IBoymen
M24,2,0.5,0.0,117.64,117.64,117.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Twitch_Poretis
ACE32,72,0.056,0.5555555555555556,36.32555555555555,16.43,62.29,2.0,0.0,2.0,3.0,1.0,1.0,0.0,lxX_MAGIC_Xxl
Frag Grenade,1,1.0,0.5,66.44999999999999,65.82,67.08,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15ny
M416,111,0.162,0.3076923076923077,34.36,18.27,61.0,4.0,0.0,14.0,1.0,5.0,2.0,0.0,15ny
Mk12,48,0.271,0.07142857142857142,196.21714285714285,62.2,300.69,0.0,0.0,11.0,1.0,2.0,0.0,0.0,15ny
AUG,25,0.12,0.25,26.07,16.14,32.57,1.0,0.0,3.0,0.0,0.0,0.0,0.0,Tenzay_-
Mini14,104,0.029,0.6666666666666666,234.92777777777778,200.6,466.02,0.0,0.0,4.0,1.0,0.0,4.0,0.0,Tenzay_-
M416,22,0.0,1.0,14.954444444444444,13.24,18.74,0.0,0.0,5.0,2.0,0.0,2.0,0.0,Ultras_Liberi
Mini14,6,0.167,0.5,152.265,151.58,152.95,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Ultras_Liberi
M416,7,0.143,0.0,14.43,14.43,14.43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Vantos_
M416,40,0.1,0.42857142857142855,39.324285714285715,36.22,41.21,0.0,0.0,4.0,2.0,1.0,0.0,0.0,ByAngelcv
SKS,10,0.1,0.0,216.57,216.57,216.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ByAngelcv
Frag Grenade,1,1.0,0.0,23.59,23.59,23.59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MBglobal
SKS,102,0.088,0.3076923076923077,118.94461538461539,70.0,218.64,2.0,0.0,8.0,2.0,0.0,1.0,0.0,MBglobal
ACE32,20,0.15,0.0,36.24666666666667,36.05,36.45,0.0,0.0,2.0,1.0,0.0,0.0,0.0,mujf4mqas
Frag Grenade,3,0.333,0.0,69.28,69.28,69.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mujf4mqas
AUG,99,0.131,0.4090909090909091,26.16409090909091,13.27,37.96,0.0,0.0,12.0,4.0,3.0,3.0,0.0,Nice-CaiCai-Nice
Frag Grenade,4,0.5,0.5,21.465,11.93,34.23,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Nice-CaiCai-Nice
Mini14,116,0.069,0.0,250.97875000000002,123.67,550.47,0.0,0.0,5.0,1.0,2.0,0.0,0.0,Nice-CaiCai-Nice
M416,60,0.1,0.25,69.64375,51.44,90.56,0.0,0.0,7.0,0.0,1.0,0.0,0.0,F0pjnQH
Frag Grenade,5,0.4,0.3333333333333333,60.97,56.01,70.42,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Ly_c1995
Kar98k,3,0.333,0.0,184.59,184.59,184.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ly_c1995
Vector,13,0.385,0.0,7.458,7.45,7.46,0.0,0.0,5.0,0.0,0.0,0.0,0.0,Ly_c1995
M24,2,0.0,1.0,68.26,68.26,68.26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ACE--DADADA
Beryl M762,264,0.08,0.6037735849056604,32.64566037735849,1.48,136.63,14.0,0.0,28.0,4.0,1.0,6.0,0.0,Jupiter_boom
Frag Grenade,2,0.0,1.0,80.57,80.57,80.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Jupiter_boom
M24,8,0.5,0.2,249.38000000000002,16.07,523.43,3.0,0.0,2.0,0.0,0.0,0.0,0.0,Jupiter_boom
M416,10,0.0,1.0,9.785,9.69,9.88,0.0,0.0,2.0,0.0,0.0,0.0,0.0,T-Old-driver
P1911,8,0.25,0.0,11.01,10.93,11.09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,M------------Sao
ACE32,11,0.182,0.6,12.86,4.25,18.76,0.0,0.0,2.0,2.0,1.0,0.0,0.0,Tau_Ku1San9
AUG,17,0.118,0.75,12.25125,12.25,12.26,6.0,0.0,2.0,0.0,0.0,0.0,0.0,Tau_Ku1San9
AUG,72,0.083,0.7272727272727273,14.608636363636363,6.78,48.61,2.0,0.0,16.0,4.0,0.0,0.0,0.0,lwgfe5160
M416,16,0.188,0.0,63.97,63.76,64.3,0.0,0.0,0.0,1.0,0.0,2.0,0.0,WERF541510000
Mk12,52,0.154,0.38461538461538464,218.60307692307694,117.07,273.65,1.0,0.0,9.0,1.0,0.0,2.0,0.0,WERF541510000
Beryl M762,75,0.067,0.4444444444444444,28.56888888888889,9.98,78.97,2.0,0.0,6.0,0.0,1.0,0.0,0.0,BuYaoZhuaWo-_-
Frag Grenade,3,0.0,1.0,57.81,57.81,57.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,BuYaoZhuaWo-_-
Kar98k,9,0.111,0.5,225.83499999999998,142.47,309.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,BuYaoZhuaWo-_-
Beryl M762,24,0.083,0.5,10.4725,10.4,10.58,4.0,0.0,0.0,0.0,0.0,0.0,0.0,GTA-KEN
Kar98k,14,0.143,0.0,524.1800000000001,523.99,524.37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Try_318
Mini14,48,0.146,0.46153846153846156,471.84615384615387,380.46,559.72,2.0,0.0,9.0,1.0,0.0,1.0,0.0,14404-Dorjee
AWM,9,0.333,0.0,401.51,329.13,542.04,2.0,0.0,0.0,1.0,0.0,0.0,0.0,LiuCloud
Kar98k,9,0.222,0.5,522.595,512.75,549.16,0.0,0.0,2.0,0.0,0.0,2.0,0.0,LiuCloud
M416,94,0.043,0.2,68.446,24.95,151.91,0.0,0.0,3.0,1.0,0.0,1.0,0.0,LSui_-
AKM,21,0.095,0.6666666666666666,21.845,10.65,44.33,1.0,0.0,5.0,0.0,0.0,0.0,0.0,Scinta
Beryl M762,51,0.0,1.0,6.42,6.42,6.42,0.0,0.0,1.0,4.0,0.0,0.0,0.0,Scinta
Frag Grenade,1,1.0,0.0,16.22,16.22,16.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Scinta
ACE32,18,0.0,1.0,6.758,5.65,8.23,0.0,0.0,2.0,0.0,1.0,2.0,0.0,wojiaoguhuan
Frag Grenade,2,0.5,0.0,57.28,57.28,57.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FirstSearch
Kar98k,22,0.227,0.0,383.4,165.29,589.85,1.0,0.0,2.0,1.0,0.0,1.0,0.0,FirstSearch
MP5K,40,0.1,0.42857142857142855,26.47,25.54,28.8,3.0,0.0,4.0,0.0,0.0,0.0,0.0,FirstSearch
AUG,13,0.308,0.0,15.875,15.85,15.94,0.0,0.0,4.0,0.0,0.0,0.0,0.0,N1N8_Liwenxin
M24,17,0.118,0.0,235.385,228.01,242.76,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Megumin--huihui
AUG,149,0.06,0.55,21.765,4.66,67.93,1.0,0.0,17.0,0.0,0.0,2.0,0.0,7paste-
Frag Grenade,4,0.25,0.5,41.83,29.82,53.84,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7paste-
Beryl M762,53,0.038,0.3333333333333333,63.01333333333333,62.82,63.14,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Andy_baoye
Beryl M762,112,0.107,0.45454545454545453,29.71090909090909,7.35,57.01,16.0,0.0,4.0,0.0,2.0,0.0,0.0,call-me-jay-
AUG,48,0.146,0.6111111111111112,28.267222222222223,13.4,52.92,2.0,0.0,8.0,5.0,1.0,2.0,0.0,MrYuan7799
Frag Grenade,2,0.5,0.6666666666666666,3546.383333333333,50.23,5294.74,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MrYuan7799
Mk12,53,0.151,0.0,175.72875,106.83,258.05,2.0,0.0,3.0,0.0,3.0,0.0,0.0,MrYuan7799
AUG,19,0.053,0.0,68.45,68.45,68.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NanMou_7iaoZhikk
Micro UZI,11,0.0,1.0,12.388571428571428,12.38,12.4,0.0,0.0,1.0,3.0,1.0,2.0,0.0,Idler-Yao
ACE32,59,0.119,0.0,35.215714285714284,26.54,53.06,1.0,0.0,5.0,0.0,0.0,1.0,0.0,dd5577
Frag Grenade,2,0.5,0.0,25.63,25.63,25.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,dd5577
SKS,99,0.04,0.0,168.2275,93.65,371.14,1.0,0.0,1.0,1.0,0.0,1.0,0.0,dd5577
AUG,153,0.065,0.5652173913043478,38.47130434782609,2.75,80.38,2.0,0.0,16.0,2.0,3.0,0.0,0.0,AIPS-090
Mk12,265,0.053,0.0,186.81857142857143,60.0,268.62,1.0,0.0,7.0,0.0,2.0,4.0,0.0,AIPS-090
M249,42,0.119,0.2857142857142857,29.804285714285715,23.33,34.58,0.0,0.0,6.0,1.0,0.0,0.0,0.0,BenelliM2SUPER90
Mk12,18,0.167,0.0,220.39666666666668,122.5,269.98,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Megum1337
AUG,37,0.162,0.45454545454545453,8.516363636363636,4.88,11.26,5.0,0.0,4.0,0.0,2.0,0.0,0.0,Cccccock
Beryl M762,118,0.102,0.6571428571428571,27.234,10.52,36.74,13.0,0.0,20.0,0.0,1.0,1.0,0.0,Cccccock
Frag Grenade,7,0.143,0.6666666666666666,37.29,31.85,43.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Cccccock
Kar98k,5,0.2,0.0,198.95,198.95,198.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cccccock
SKS,17,0.118,0.0,309.545,302.62,316.47,1.0,0.0,0.0,0.0,0.0,1.0,0.0,NhayDuGaming
Beryl M762,99,0.101,0.4117647058823529,25.66941176470588,5.37,70.03,5.0,0.0,5.0,4.0,1.0,2.0,0.0,RNSclub_NiuZ1
Frag Grenade,3,0.0,1.0,27.88,27.88,27.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,RNSclub_NiuZ1
Kar98k,53,0.038,0.6666666666666666,374.20166666666665,152.86,562.6,0.0,0.0,3.0,1.0,0.0,2.0,0.0,RNSclub_NiuZ1
SCAR-L,10,0.1,0.0,25.54,25.54,25.54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PhamDoanh
M416,12,0.083,0.0,11.75,11.75,11.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,A_Bao-bei
AUG,140,0.029,0.42857142857142855,37.792857142857144,26.5,43.72,0.0,0.0,6.0,0.0,0.0,1.0,0.0,Aston-009
Frag Grenade,3,0.333,0.0,53.33,53.33,53.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aston-009
ACE32,16,0.25,0.0,23.23,22.72,23.61,0.0,0.0,2.0,1.0,1.0,0.0,0.0,LaoYinBilaiLeHa
AKM,4,0.75,0.0,1.4333333333333333,1.25,1.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,vubb_
AUG,16,0.375,0.3333333333333333,10.936666666666667,10.81,11.05,0.0,0.0,7.0,2.0,0.0,0.0,0.0,8FQ08rYciNmVP
Mk12,60,0.033,0.0,389.0,389.0,389.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8FQ08rYciNmVP
Micro UZI,37,0.324,0.07692307692307693,3.7453846153846153,3.03,4.9,1.0,0.0,7.0,3.0,2.0,0.0,0.0,Xxxxxi711
AUG,20,0.1,0.0,20.990000000000002,20.81,21.17,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Violent_xuxu
Beryl M762,8,0.125,0.0,11.29,11.29,11.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mikasayuki
Beryl M762,9,0.111,0.0,26.75,26.75,26.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,gffxgdrtfd
UMP45,48,0.083,0.0,18.6925,12.32,25.06,0.0,0.0,2.0,0.0,2.0,0.0,0.0,E9SSsMXgIme
ACE32,52,0.115,0.6,9.838,4.39,11.84,0.0,0.0,6.0,6.0,2.0,1.0,0.0,Avvvvvvv_-
Beryl M762,104,0.163,0.19047619047619047,19.23047619047619,3.65,37.71,3.0,0.0,10.0,1.0,4.0,3.0,0.0,b1eM1aoJlao
M416,93,0.108,0.16666666666666666,28.766666666666666,15.07,44.0,0.0,0.0,8.0,1.0,3.0,0.0,0.0,b1eM1aoJlao
Mk12,21,0.19,0.0,236.8125,74.52,294.13,0.0,0.0,3.0,0.0,0.0,1.0,0.0,b1eM1aoJlao
Mini14,5,0.6,0.0,2.436666666666667,2.4,2.46,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Wuyanzu_benren-
AUG,126,0.095,0.25,44.933749999999996,10.52,92.7,1.0,0.0,12.0,1.0,1.0,1.0,0.0,b1e9ouJlao
Frag Grenade,9,0.111,0.0,24.19,24.19,24.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,b1e9ouJlao
M416,30,0.133,0.5555555555555556,15.270000000000001,4.68,28.91,0.0,0.0,7.0,0.0,0.0,2.0,0.0,b1e9ouJlao
MP5K,115,0.017,0.0,26.78,18.84,34.72,1.0,0.0,0.0,0.0,1.0,0.0,0.0,b1e9ouJlao
Mk12,13,0.154,0.0,279.01,271.35,286.67,0.0,0.0,2.0,0.0,0.0,0.0,0.0,b1e9ouJlao
P1911,7,0.286,0.0,22.235,21.27,23.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,KillerBee9_83
AKM,63,0.19,0.45454545454545453,6.806818181818182,1.89,14.91,0.0,0.0,15.0,4.0,0.0,3.0,0.0,Master-cheng
UMP45,23,0.043,0.9285714285714286,13.40857142857143,13.3,13.44,0.0,0.0,7.0,2.0,1.0,4.0,0.0,xiaoya5431
M416,31,0.161,0.16666666666666666,30.471666666666668,25.83,32.78,0.0,0.0,2.0,1.0,1.0,2.0,0.0,dom1nic12
AUG,140,0.014,0.0,57.790000000000006,31.43,84.15,0.0,0.0,0.0,1.0,1.0,0.0,0.0,parasai
Frag Grenade,1,1.0,0.0,26.58,26.58,26.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,parasai
Mk12,17,0.118,0.0,175.10500000000002,174.38,175.83,0.0,0.0,2.0,0.0,0.0,0.0,0.0,parasai
Frag Grenade,1,1.0,0.5,4.595,2.77,6.42,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Yy_-77989161
R1895,18,0.278,0.6153846153846154,8.912307692307692,1.8,21.37,1.0,0.0,11.0,1.0,0.0,0.0,0.0,Yy_-77989161
Beryl M762,47,0.213,0.5652173913043478,4.567826086956522,1.79,7.8,2.0,0.0,20.0,1.0,0.0,0.0,0.0,8711i-
AUG,26,0.154,0.0,10.3775,10.21,10.58,0.0,0.0,4.0,0.0,0.0,0.0,0.0,i4ccc-
Mk12,8,0.375,0.0,79.55,78.49,81.38,0.0,0.0,1.0,1.0,1.0,0.0,0.0,i4ccc-
ACE32,19,0.105,0.0,21.18,21.13,21.23,1.0,0.0,1.0,0.0,0.0,0.0,0.0,LITENG686
MP5K,9,0.333,0.0,1.6333333333333335,1.48,1.79,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Roll_Cheng0213
AUG,59,0.186,0.21428571428571427,45.52214285714286,8.15,86.82,4.0,0.0,8.0,1.0,1.0,0.0,0.0,IKSUYIH
Beryl M762,28,0.107,0.75,16.745,2.32,26.73,4.0,0.0,4.0,1.0,2.0,1.0,0.0,IKSUYIH
AUG,76,0.079,0.14285714285714285,29.937142857142856,6.67,89.24,1.0,0.0,3.0,1.0,1.0,1.0,0.0,2Senpuuki2
Frag Grenade,1,1.0,0.0,53.08,53.08,53.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2Senpuuki2
Mk12,31,0.065,0.0,255.865,240.82,270.91,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2Senpuuki2
Frag Grenade,1,1.0,0.0,22.31,22.31,22.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,999777_-
AUG,22,0.091,0.0,29.509999999999998,29.04,29.98,0.0,0.0,2.0,0.0,0.0,0.0,0.0,huodilong
Frag Grenade,1,1.0,0.5,27.275,27.04,27.51,0.0,0.0,0.0,0.0,0.0,0.0,2.0,huodilong
Vector,62,0.081,0.16666666666666666,14.158333333333333,9.27,23.49,0.0,0.0,1.0,3.0,2.0,0.0,0.0,huodilong
Beryl M762,55,0.036,0.0,23.1,23.1,23.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,LYB_cunn
Beryl M762,63,0.159,0.5,12.503,10.91,14.05,2.0,0.0,16.0,1.0,0.0,1.0,0.0,R377_
Micro UZI,30,0.133,0.7647058823529411,1.9476470588235293,1.05,3.67,10.0,0.0,6.0,0.0,1.0,0.0,0.0,R377_
AKM,77,0.156,0.42857142857142855,20.35142857142857,2.75,34.95,1.0,0.0,19.0,0.0,1.0,0.0,0.0,He1mKK
Mk12,10,0.1,0.0,9.23,9.23,9.23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,L_13fearthebeard
M16A4,27,0.148,0.5,16.85,15.55,20.46,2.0,0.0,5.0,1.0,0.0,0.0,0.0,Suliy_-
M416,30,0.067,0.0,20.67,19.65,21.69,0.0,0.0,2.0,0.0,0.0,0.0,0.0,wl-Vapormax
Micro UZI,14,0.357,0.375,26.035,26.02,26.06,1.0,0.0,4.0,1.0,2.0,0.0,0.0,wl-Vapormax
AUG,297,0.074,0.2903225806451613,40.33870967741935,18.9,75.65,3.0,0.0,18.0,2.0,3.0,5.0,0.0,yuxinbei
Frag Grenade,2,0.5,0.0,35.86,35.86,35.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,yuxinbei
MP5K,30,0.067,0.0,43.025000000000006,42.92,43.13,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Glock_Biubiubiu
Frag Grenade,1,1.0,0.0,24.74,24.74,24.74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CNWJ_
K2,109,0.11,0.3684210526315789,41.48315789473684,23.56,74.09,6.0,0.0,8.0,1.0,3.0,1.0,0.0,CNWJ_
Vector,72,0.111,0.6923076923076923,14.449615384615385,1.3,81.73,2.0,0.0,21.0,0.0,2.0,1.0,0.0,4O74
AUG,69,0.072,0.0,50.596,6.58,64.35,0.0,0.0,3.0,1.0,1.0,0.0,0.0,iluse_-
M416,55,0.018,0.0,86.66,86.66,86.66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,iluse_-
Mk12,89,0.067,0.0,203.23000000000002,55.72,615.98,1.0,0.0,3.0,0.0,1.0,1.0,0.0,iluse_-
Beryl M762,124,0.153,0.32142857142857145,44.60821428571428,8.23,84.12,8.0,0.0,13.0,2.0,4.0,1.0,0.0,C-M07C78
Frag Grenade,3,0.333,0.5,11.01,10.61,11.41,0.0,0.0,0.0,0.0,0.0,0.0,2.0,C-M07C78
Kar98k,14,0.071,0.0,380.64,380.64,380.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,C-M07C78
ACE32,9,0.0,1.0,2.28,2.28,2.28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,SecRet_GunKang
AUG,22,0.273,0.14285714285714285,49.848571428571425,41.23,56.31,2.0,0.0,2.0,0.0,2.0,1.0,0.0,SecRet_GunKang
Frag Grenade,3,0.667,0.0,36.175,35.3,37.05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SecRet_GunKang
Mk12,93,0.075,0.5,105.99,66.42,283.45,2.0,0.0,10.0,1.0,1.0,0.0,0.0,SecRet_GunKang
Frag Grenade,3,0.333,0.5,9.98,8.41,11.55,0.0,0.0,0.0,0.0,0.0,0.0,2.0,YuZhi_-
Mk12,9,0.111,0.0,203.52,203.52,203.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,YuZhi_-
Kar98k,14,0.143,0.0,150.595,133.94,167.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,YiQiangT0u_-
AUG,29,0.069,0.0,100.58000000000001,97.76,103.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,JJnugg
Kar98k,23,0.13,0.0,245.63666666666666,220.48,292.88,2.0,0.0,1.0,0.0,0.0,0.0,0.0,JJnugg
Frag Grenade,1,1.0,0.0,46.97,46.97,46.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,AmaTeur_GG-_
M249,99,0.03,0.5,4.071666666666666,2.61,10.14,0.0,0.0,5.0,0.0,1.0,0.0,0.0,AmaTeur_GG-_
Mk12,87,0.011,0.0,144.56,144.56,144.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,AmaTeur_GG-_
AUG,72,0.056,0.0,26.365000000000002,11.58,55.59,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Douyu-8373605
Mk12,8,0.125,0.0,16.42,16.42,16.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Douyu-8373605
Mk12,70,0.0,1.0,267.12600000000003,266.31,268.73,0.0,0.0,2.0,1.0,1.0,1.0,0.0,MMMMMMMMMWMM18CM
Beryl M762,31,0.097,0.0,43.35333333333333,41.48,44.58,0.0,0.0,1.0,2.0,0.0,0.0,0.0,P-baba-_-
Frag Grenade,1,1.0,0.0,35.27,35.27,35.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,P-baba-_-
AUG,11,0.0,1.0,6.3933333333333335,6.39,6.4,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2002AAA
Frag Grenade,1,1.0,0.0,34.87,34.87,34.87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2002AAA
AUG,55,0.145,0.3333333333333333,31.25583333333333,17.42,54.77,1.0,0.0,8.0,0.0,3.0,0.0,0.0,io9K_-
Frag Grenade,3,0.333,0.0,60.19,60.19,60.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,io9K_-
Mk12,34,0.059,0.0,232.44,166.77,298.11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,io9K_-
Beryl M762,13,0.154,0.0,15.629999999999999,14.81,16.45,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Base-JM
Beryl M762,4,0.25,0.5,30.735,29.01,32.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,liangzai-pipige
Frag Grenade,7,0.571,0.2,62.238,57.35,65.16,0.0,0.0,0.0,0.0,0.0,0.0,5.0,liangzai-pipige
M24,25,0.28,0.125,263.92375,42.41,408.73,5.0,0.0,2.0,0.0,1.0,0.0,0.0,liangzai-pipige
Mk12,75,0.0,1.0,27.595,22.76,32.43,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8822_-
M24,4,0.75,0.0,360.00666666666666,358.74,361.28,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6196-BUQI
M416,12,0.583,0.0,45.91857142857143,37.45,96.35,0.0,0.0,5.0,2.0,0.0,0.0,0.0,6196-BUQI
AUG,30,0.167,0.7368421052631579,58.67263157894737,58.18,59.48,0.0,0.0,0.0,7.0,3.0,9.0,0.0,91i77
AUG,46,0.065,0.7857142857142857,13.633571428571429,1.97,50.52,2.0,0.0,11.0,0.0,1.0,0.0,0.0,ShiPengqi
Frag Grenade,6,0.5,0.0,47.82,13.08,78.63,0.0,0.0,0.0,0.0,0.0,0.0,3.0,ShiPengqi
Mk12,116,0.112,0.07142857142857142,123.17142857142858,68.64,196.81,4.0,0.0,7.0,1.0,0.0,2.0,0.0,ShiPengqi
Frag Grenade,1,1.0,0.0,14.31,14.31,14.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,abocide119
AUG,96,0.021,0.7777777777777778,49.147777777777776,35.79,100.88,2.0,0.0,5.0,1.0,0.0,1.0,0.0,mumubabadyl
Mini14,29,0.034,0.5,107.045,106.93,107.16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,mumubabadyl
AUG,52,0.038,0.6666666666666666,20.07,3.15,53.31,0.0,0.0,4.0,1.0,1.0,0.0,0.0,cCCCC-98
Mk12,135,0.059,0.3333333333333333,128.2675,56.94,354.27,0.0,0.0,7.0,1.0,1.0,3.0,0.0,cCCCC-98
AUG,17,0.059,0.0,72.99,72.99,72.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ri_-ni
Frag Grenade,1,1.0,0.0,66.5,66.5,66.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ri_-ni
Mk12,65,0.231,0.11764705882352941,247.64529411764707,90.82,379.62,3.0,0.0,5.0,1.0,2.0,6.0,0.0,Ri_-ni
SKS,57,0.088,0.0,207.37399999999997,177.01,305.61,3.0,0.0,2.0,0.0,0.0,0.0,0.0,Ari_F2
Beryl M762,44,0.227,0.5833333333333334,3.6670833333333337,1.16,12.86,1.0,0.0,12.0,3.0,2.0,6.0,0.0,1xa2
AUG,46,0.065,0.625,21.22,15.27,62.87,4.0,0.0,4.0,0.0,0.0,0.0,0.0,ARu1OuO
Frag Grenade,4,0.25,0.0,22.23,22.23,22.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ARu1OuO
Mk12,171,0.076,0.0,228.9353846153846,159.75,348.22,3.0,0.0,6.0,1.0,1.0,2.0,0.0,ARu1OuO
M416,13,0.154,0.3333333333333333,23.576666666666668,23.23,23.9,0.0,0.0,3.0,0.0,0.0,0.0,0.0,GHOST--JJ
Thompson,25,0.08,0.0,14.315000000000001,14.3,14.33,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Crazy_LangDi
Beryl M762,57,0.088,0.0,86.994,47.15,106.49,0.0,0.0,2.0,0.0,1.0,2.0,0.0,iRain_-
